sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
68,1,900.8108108108108,TmaNiMoTmaMoMoTmaNiMoTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaTmaTmaNiTmaTmaNiTmaMoTmaTmaNiTmaMoNiNiTmaMoNiMoTmaNiTmaNiTmaMoTmaTmaNiNiTmaNiTmaMoTmaTmaTmaTmaTmaNiTmaTmaTmaNiTmaTmaNiNiNiTmaTma,[0.68032575 0.20054094 0.11913332]
69,1,900.8108108108108,NiNiMoMoNiNiNiNiTmaNiTmaTmaNiTmaNiTmaTmaNiNiTmaMoNiNiNiNiNiNiNiTmaNiTmaNiTmaTmaNiTmaTmaNiTmaTmaNiMoNiTmaMoMoTmaTmaTmaTmaNiTmaNiNiTmaNiNiNiTmaNiMoTmaNiNiNiTmaNiNiMoMo,[0.49160296 0.38753277 0.12086427]
70,1,900.8108108108108,NiNiNiNiTmaNiNiTmaNiNiNiTmaTmaTmaNiTmaTmaTmaMoNiNiNiTmaNiTmaTmaTmaTmaTmaNiNiTmaMoNiTmaTmaTmaNiNiMoTmaMoNiNiMoTmaTmaNiNiNiTmaTmaTmaTmaNiNiTmaTmaNiNiMoTmaMoTmaNiTmaTmaTmaTmaMo,[0.6072978  0.29215762 0.10054458]
71,1,900.8108108108108,TmaTmaTmaNiTmaNiTmaNiTmaTmaNiNiTmaNiTmaMoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaNiNiTmaMoNiTmaTmaNiTmaNiNiTmaMoTmaTmaNiTmaNiTmaNiMoNiMoNiTmaNiMoNiNiTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaNiNiMoTma,[0.67135548 0.23211951 0.09652501]
72,1,900.8108108108108,TmaNiTmaTmaNiNiTmaNiNiMoTmaNiMoMoTmaNiNiTmaTmaTmaTmaTmaTmaNiNiTmaNiTmaNiTmaTmaNiMoNiNiTmaTmaNiTmaMoNiMoTmaTmaTmaMoTmaMoTmaNiNiNiNiNiMoNiTmaTmaTmaMoTmaTmaNiTmaTmaNiNiTmaNiTma,[0.60428402 0.27065895 0.12505703]
73,1,900.8108108108108,NiTmaNiNiNiNiNiNiNiNiTmaTmaNiTmaTmaNiTmaNiMoNiNiTmaNiTmaNiTmaNiNiMoTmaTmaNiMoNiTmaNiNiNiMoTmaTmaNiMoNiNiNiTmaNiMoTmaTmaTmaNiMoTmaMoNiTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaTmaNi,[0.53767321 0.35741332 0.10491348]
74,1,900.8108108108108,NiTmaTmaTmaNiTmaNiNiNiMoMoNiMoTmaMoTmaNiNiNiMoTmaTmaNiTmaNiNiNiNiNiTmaTmaTmaTmaNiNiNiTmaTmaNiTmaNiNiTmaTmaNiTmaNiTmaNiNiTmaNiNiNiTmaNiMoTmaNiTmaNiMoNiMoTmaNiTmaTmaTmaNi,[0.53767321 0.35741332 0.10491348]
75,1,900.8108108108108,TmaNiMoNiNiTmaMoNiTmaTmaTmaTmaNiTmaTmaTmaMoNiNiMoMoNiTmaNiTmaNiTmaMoTmaTmaNiNiNiNiMoTmaNiNiTmaMoNiNiTmaTmaTmaNiMoMoTmaTmaTmaTmaNiTmaMoTmaNiNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaNiMo,[0.60130002 0.2493726  0.14932738]
76,1,900.8108108108108,TmaTmaTmaTmaNiTmaNiNiNiNiNiTmaNiNiMoTmaNiTmaTmaTmaTmaMoTmaNiTmaNiMoNiNiNiTmaTmaNiNiNiNiTmaNiTmaTmaTmaNiTmaTmaTmaTmaNiTmaNiNiNiNiNiNiMoNiNiTmaMoNiNiTmaTmaNiNiTmaNiTmaTmaTma,[0.5846031  0.35100216 0.06439473]
77,1,900.8108108108108,NiTmaTmaTmaTmaNiTmaMoNiTmaTmaTmaTmaTmaTmaTmaNiTmaNiNiMoTmaMoTmaTmaNiNiMoTmaNiTmaTmaNiTmaNiTmaTmaNiNiNiMoTmaNiMoTmaTmaNiNiTmaTmaNiMoTmaTmaTmaMoNiMoNiTmaTmaTmaTmaTmaTmaNiTmaTmaTmaNi,[0.68193768 0.21058829 0.10747403]
78,1,900.8108108108108,TmaNiMoNiTmaTmaNiTmaTmaTmaTmaNiMoNiTmaNiNiMoNiNiNiTmaNiMoTmaNiNiTmaTmaNiMoMoNiTmaNiNiTmaNiTmaNiTmaTmaTmaTmaTmaMoNiNiTmaTmaNiNiNiTmaTmaTmaNiNiTmaTmaNiTmaTmaNiTmaMoMoTmaNiNi,[0.57868809 0.30657417 0.11473774]
79,1,900.8108108108108,TmaMoTmaNiNiTmaTmaTmaTmaNiNiNiMoNiNiNiMoTmaNiNiNiTmaNiNiNiNiTmaTmaNiTmaTmaNiTmaNiNiMoTmaNiNiMoNiNiTmaTmaMoNiTmaTmaNiNiTmaNiNiMoTmaTmaTmaNiNiNiNiTmaTmaNiNiTmaMoMoMoNi,[0.49029654 0.37576672 0.13393675]
80,1,900.8108108108108,TmaTmaNiNiTmaTmaMoTmaTmaNiNiTmaNiTmaNiMoTmaTmaTmaNiNiNiTmaMoNiNiNiMoNiTmaNiTmaNiNiNiNiTmaNiNiMoMoNiNiNiNiNiTmaNiTmaMoMoTmaTmaNiTmaNiTmaNiTmaTmaTmaNiNiNiMoNiNiMoNiTma,[0.49029654 0.37576672 0.13393675]
81,1,900.8108108108108,NiTmaNiNiTmaNiNiTmaTmaNiTmaMoNiNiNiTmaTmaNiNiNiNiNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaTmaNiTmaTmaNiNiMoMoNiTmaTmaNiTmaNiTmaTmaMoNiTmaTmaMoTmaNiTmaTmaTmaNiNiTmaNiNiTmaNiNiNiTmaNi,[0.61187525 0.32481074 0.06331402]
82,1,900.8108108108108,TmaTmaNiTmaTmaTmaNiNiMoTmaNiNiTmaTmaTmaTmaNiMoNiMoNiNiTmaTmaNiMoNiTmaNiTmaNiTmaTmaNiTmaTmaNiMoTmaTmaTmaMoMoTmaTmaTmaNiNiNiNiTmaNiTmaNiMoTmaTmaNiNiTmaNiNiTmaTmaTmaTmaTmaTmaTmaMo,[0.64478832 0.24512416 0.11008752]
83,1,900.8108108108108,TmaTmaNiMoMoTmaNiTmaTmaNiNiTmaTmaMoNiTmaTmaNiTmaTmaTmaTmaNiNiTmaTmaNiTmaTmaNiNiTmaNiNiTmaNiTmaNiTmaNiMoMoTmaMoNiTmaTmaNiNiMoNiTmaTmaTmaMoNiMoTmaNiNiMoNiNiTmaTmaMoTmaTmaTmaTma,[0.61596265 0.24794019 0.13609716]
84,1,900.8108108108108,TmaTmaTmaTmaMoNiTmaTmaNiNiTmaTmaNiMoNiNiTmaNiTmaNiTmaNiTmaNiTmaMoNiNiNiTmaMoNiTmaNiNiNiNiTmaNiTmaTmaNiTmaTmaMoTmaTmaNiMoTmaTmaMoNiNiTmaTmaMoTmaNiNiNiNiNiNiTmaMoNiTmaNiTma,[0.56479222 0.31949245 0.11571533]
85,1,900.8108108108108,TmaNiNiNiTmaNiNiMoTmaNiTmaNiNiTmaMoTmaNiNiNiTmaMoTmaMoTmaTmaTmaTmaTmaTmaTmaNiNiNiNiTmaTmaMoTmaTmaMoTmaNiTmaNiTmaNiTmaNiMoTmaNiTmaNiNiNiTmaNiTmaTmaNiMoNiTmaNiNiNiTmaTmaNiNi,[0.5801556  0.31759667 0.10224774]
86,1,900.8108108108108,NiTmaTmaNiTmaMoNiTmaMoNiNiNiTmaNiNiNiTmaTmaTmaNiTmaNiTmaMoNiTmaNiNiTmaTmaTmaMoNiNiTmaNiNiTmaTmaNiNiTmaNiTmaTmaNiNiMoNiTmaTmaNiNiTmaNiTmaTmaTmaMoTmaTmaTmaNiTmaMoNiMoNiTmaNi,[0.5801556  0.31759667 0.10224774]
87,1,900.8108108108108,NiNiTmaNiNiNiNiTmaTmaTmaMoTmaTmaTmaNiNiTmaTmaNiMoTmaTmaNiNiNiNiNiNiNiTmaNiNiMoNiNiNiNiTmaTmaMoNiTmaMoTmaTmaNiNiNiTmaNiNiNiNiNiTmaMoNiNiNiNiTmaTmaNiNiNiMoTmaNiNiTma,[0.46298248 0.44078637 0.09623115]
88,1,900.8108108108108,TmaNiNiNiNiTmaNiNiTmaTmaNiTmaTmaNiTmaNiNiTmaTmaTmaNiTmaNiTmaNiMoTmaNiNiTmaTmaTmaNiNiNiNiTmaTmaNiTmaTmaMoNiTmaTmaMoTmaTmaTmaNiTmaNiNiNiNiNiTmaTmaNiNiTmaMoTmaNiMoNiMoNiNiMo,[0.56768863 0.34184901 0.09046236]
89,1,900.8108108108108,NiMoTmaTmaTmaNiNiNiTmaTmaMoMoTmaTmaTmaTmaNiNiNiNiTmaNiNiTmaTmaTmaTmaTmaTmaNiTmaTmaNiNiNiTmaNiNiNiNiNiMoTmaMoTmaNiTmaTmaNiMoTmaTmaTmaNiNiNiNiTmaTmaTmaNiNiTmaNiNiNiNiTmaTmaNi,[0.59684233 0.32673155 0.07642612]
90,1,900.8108108108108,TmaNiNiNiTmaNiTmaTmaTmaNiTmaMoNiNiTmaTmaNiTmaTmaTmaMoTmaNiTmaNiNiNiNiNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaTmaTmaNiNiMoNiNiNiNiNiNiNiNiTmaTmaNiTmaMoMoTmaMoMoNiMoTmaNiNiNiNiNi,[0.55207801 0.34391241 0.10400959]
91,1,900.8108108108108,TmaMoNiTmaNiNiNiTmaTmaTmaNiTmaMoNiTmaTmaTmaTmaMoTmaNiNiNiTmaTmaNiTmaMoTmaTmaTmaTmaNiTmaNiNiNiTmaNiNiTmaTmaNiNiTmaTmaMoNiNiTmaTmaNiTmaTmaNiMoNiNiTmaNiTmaTmaTmaNiTmaNiTmaTmaTmaTma,[0.66215291 0.2645159  0.07333119]
92,1,900.8108108108108,NiNiMoTmaTmaNiTmaNiMoMoTmaNiNiTmaTmaNiNiTmaMoNiNiTmaTmaTmaNiNiNiTmaNiTmaMoNiTmaTmaNiNiNiNiNiMoTmaTmaNiTmaTmaNiNiNiTmaNiTmaNiTmaNiNiNiNiNiMoNiNiNiNiNiNiTmaTmaNiNiNi,[0.46298248 0.44078637 0.09623115]
93,1,900.8108108108108,NiNiNiTmaNiNiNiNiNiMoTmaNiMoNiNiTmaTmaTmaTmaTmaNiNiTmaNiNiTmaTmaTmaNiTmaTmaTmaNiNiNiTmaTmaNiNiMoNiTmaTmaNiMoTmaTmaTmaMoMoTmaNiTmaMoMoTmaNiNiTmaNiNiNiTmaTmaMoTmaTmaTmaTmaNi,[0.57868809 0.30657417 0.11473774]
94,1,900.8108108108108,TmaTmaMoTmaNiTmaTmaTmaTmaNiNiNiMoNiNiNiNiTmaTmaTmaMoNiMoTmaNiNiTmaNiNiTmaNiNiNiNiTmaNiTmaTmaMoTmaTmaNiNiMoTmaNiTmaTmaNiNiTmaNiTmaMoNiTmaMoTmaTmaNiNiNiNiTmaNiNiNiTmaNiNi,[0.53767321 0.35741332 0.10491348]
95,1,900.8108108108108,NiTmaTmaTmaNiNiTmaTmaTmaNiMoMoTmaMoTmaTmaNiNiTmaTmaNiNiNiNiTmaNiNiTmaNiTmaNiTmaNiTmaTmaNiMoNiNiNiMoTmaTmaNiTmaTmaNiTmaNiTmaTmaTmaNiNiNiTmaNiMoNiMoTmaNiTmaNiTmaNiTmaNiTmaNi,[0.58163056 0.32867521 0.08969423]
96,1,900.8108108108108,TmaNiMoMoNiNiTmaNiMoTmaNiTmaTmaTmaTmaNiNiTmaTmaNiTmaMoTmaTmaMoTmaTmaTmaMoTmaTmaTmaTmaNiTmaNiMoTmaMoTmaNiNiNiMoMoNiNiTmaMoTmaNiTmaTmaTmaNiTmaTmaTmaNiNiMoTmaTmaTmaNiNiTmaNiNiNi,[0.61445425 0.2374397  0.14810605]
97,1,900.8108108108108,TmaTmaNiNiNiTmaTmaNiTmaMoTmaTmaTmaTmaMoNiNiTmaNiMoTmaTmaTmaNiTmaTmaNiNiNiNiTmaTmaNiNiTmaTmaNiNiTmaTmaTmaTmaNiTmaTmaTmaMoNiTmaNiTmaMoTmaMoTmaTmaNiTmaNiTmaNiNiNiTmaNiTmaMoTmaTmaNi,[0.66055108 0.25410282 0.08534609]
98,1,900.8108108108108,TmaMoTmaNiTmaNiTmaMoTmaNiTmaTmaNiMoTmaNiTmaTmaTmaTmaTmaTmaTmaNiNiNiTmaNiTmaTmaNiTmaTmaNiNiMoTmaMoNiNiTmaTmaTmaNiNiTmaNiTmaMoTmaTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaTmaNiNiTmaNiNiNiNiTma,[0.67458537 0.25267258 0.07274204]
99,1,900.8108108108108,NiTmaTmaNiNiMoNiTmaNiMoTmaNiNiTmaNiNiTmaTmaNiTmaNiNiTmaTmaTmaNiTmaNiNiNiTmaTmaTmaTmaTmaNiNiMoTmaTmaTmaNiTmaNiTmaNiTmaTmaTmaTmaMoNiTmaNiNiTmaNiNiMoNiMoNiTmaMoTmaTmaTmaNiTmaTma,[0.62207104 0.2904628  0.08746616]
100,1,900.8108108108108,NiTmaTmaNiNiNiNiTmaTmaNiTmaNiTmaTmaTmaNiNiNiTmaNiNiNiMoNiTmaTmaMoNiNiMoTmaTmaNiTmaMoTmaTmaTmaNiNiNiMoTmaTmaNiTmaTmaNiTmaTmaNiTmaNiNiNiNiTmaTmaNiNiTmaMoNiTmaTmaMoTmaNiTmaMo,[0.5801556  0.31759667 0.10224774]
1,2,840.2521008403361,NiTmaMepTmaTmaMepNiNiTmaMepTmaTmaMepTmaNiMepTmaMepNiMepNiNiTmaNiNiNiNiTmaNiNiNiNiTmaTmaNiNiTmaNiNiNiTmaNiTmaMepNiNiNiNiNiTmaNiTmaTmaTmaNiNiNiNiNiTmaMepNiNiNiNiNiTmaTmaMepTma,[0.45833482 0.40363442 0.13803076]
2,2,840.2521008403361,MepTmaTmaTmaTmaMepTmaNiNiTmaTmaNiTmaTmaNiNiTmaMepNiNiTmaNiTmaTmaNiNiNiNiTmaNiTmaNiTmaTmaTmaTmaNiTmaNiNiNiNiNiNiTmaNiNiNiTmaTmaNiTmaNiTmaTmaTmaNiNiNiNiTmaTmaTmaMepNiNiMepTmaTmaNi,[0.5978111  0.33748882 0.06470009]
3,2,840.2521008403361,TmaNiTmaTmaTmaNiTmaTmaTmaTmaMepNiNiNiTmaTmaTmaNiTmaTmaTmaMepTmaTmaNiTmaNiTmaTmaTmaTmaNiNiNiTmaTmaMepNiNiTmaTmaNiNiNiTmaTmaNiTmaTmaTmaNiTmaTmaNiNiNiTmaNiNiNiTmaTmaTmaTmaNiTmaTmaNiMepMep,[0.68787218 0.2510429  0.06108492]
4,2,840.2521008403361,TmaNiNiMepNiTmaNiTmaNiNiTmaNiNiNiMepNiNiTmaTmaNiNiNiNiNiTmaNiNiMepNiNiNiTmaNiTmaTmaTmaMepNiTmaMepTmaNiNiTmaNiMepNiMepTmaTmaNiNiNiNiNiNiNiTmaMepNiNiNiNiNiMepNiTmaTmaNiTma,[0.41085707 0.46107978 0.12806314]
5,2,840.2521008403361,TmaNiTmaNiNiTmaNiNiTmaNiNiNiNiTmaTmaTmaMepTmaNiTmaTmaNiNiNiTmaNiTmaNiTmaMepTmaTmaNiNiTmaTmaNiTmaTmaTmaTmaNiTmaTmaNiTmaTmaTmaNiNiNiNiNiMepNiNiTmaTmaNiTmaNiNiMepNiTmaNiTmaNiNiMep,[0.58406759 0.35068064 0.06525177]
6,2,840.2521008403361,TmaNiNiMepNiNiNiTmaNiMepNiTmaNiNiNiNiTmaTmaNiTmaTmaNiNiTmaMepTmaMepTmaTmaNiTmaTmaTmaNiTmaTmaNiNiNiNiTmaNiNiNiMepTmaNiTmaTmaNiTmaNiTmaTmaNiTmaTmaNiNiMepTmaMepTmaMepNiNiTmaTmaTmaNi,[0.56540656 0.33015739 0.10443605]
7,2,840.2521008403361,TmaTmaTmaNiTmaNiTmaTmaNiTmaTmaNiTmaTmaNiTmaTmaTmaNiTmaNiMepTmaTmaTmaNiTmaNiNiTmaTmaTmaTmaTmaNiNiTmaNiNiTmaMepTmaTmaTmaTmaNiNiNiNiMepTmaMepNiNiNiMepNiTmaNiTmaTmaTmaMepNiTmaNiNiTmaTmaTma,[0.67388742 0.25241116 0.07370142]
8,2,840.2521008403361,NiNiNiTmaTmaTmaNiTmaTmaNiTmaMepNiTmaTmaTmaMepTmaNiMepTmaTmaMepMepMepNiTmaTmaNiTmaTmaTmaTmaNiNiNiTmaNiTmaTmaNiTmaTmaNiTmaTmaNiNiNiTmaMepTmaTmaTmaTmaNiNiNiMepNiNiTmaNiTmaMepMepNiTmaNiNi,[0.60320996 0.27017787 0.12661217]
9,2,840.2521008403361,NiNiMepNiNiNiTmaTmaMepTmaNiTmaTmaNiTmaNiNiTmaNiTmaMepNiTmaNiTmaNiNiTmaTmaNiTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaNiTmaNiTmaTmaNiTmaMepTmaTmaNiTmaNiNiTmaNiTmaTmaNiNiTmaMepTmaNiNiMepTmaMepTma,[0.62129731 0.29010152 0.08860117]
10,2,840.2521008403361,TmaNiTmaTmaNiTmaNiTmaNiNiTmaNiNiMepTmaTmaTmaTmaTmaTmaNiTmaMepTmaTmaNiNiTmaNiTmaNiNiNiTmaTmaNiTmaTmaNiNiTmaTmaNiTmaNiTmaNiTmaNiNiNiNiNiTmaTmaTmaNiNiTmaTmaMepNiNiNiTmaTmaTmaMepTmaTma,[0.65224891 0.29755248 0.05019861]
11,2,840.2521008403361,NiMepTmaNiTmaMepNiNiNiTmaNiTmaNiNiTmaTmaTmaNiNiNiNiMepNiTmaMepTmaTmaTmaTmaTmaNiTmaTmaMepNiTmaTmaNiNiTmaTmaNiNiTmaTmaTmaNiTmaMepTmaNiNiNiTmaNiMepTmaTmaNiTmaTmaNiTmaNiTmaTmaNiNiTmaTma,[0.62129731 0.29010152 0.08860117]
12,2,840.2521008403361,TmaNiTmaTmaNiNiTmaTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiNiNiTmaNiNiNiNiTmaNiNiNiTmaTmaTmaTmaNiNiNiTmaTmaNiTmaTmaTmaTmaTmaTmaTmaTmaMepTmaMepTmaTmaTmaMepNiTmaTmaTmaMepNiTmaMepMepTmaMepTmaNiTmaNiTma,[0.70821325 0.208034   0.08375275]
13,2,840.2521008403361,MepTmaNiNiNiNiTmaNiTmaTmaMepMepNiTmaTmaTmaNiNiTmaNiTmaTmaTmaNiTmaTmaTmaTmaNiNiNiTmaNiNiTmaMepTmaTmaTmaNiTmaNiNiTmaTmaTmaNiNiNiTmaMepTmaTmaTmaNiTmaTmaTmaNiNiNiTmaNiNiTmaNiTmaNiMepMep,[0.62129731 0.29010152 0.08860117]
14,2,840.2521008403361,NiNiTmaTmaTmaTmaNiTmaNiNiTmaNiNiTmaTmaTmaTmaTmaNiTmaMepTmaMepTmaNiTmaTmaNiNiTmaNiTmaTmaTmaNiTmaNiMepNiTmaNiTmaNiNiMepTmaNiTmaTmaNiNiTmaTmaNiMepNiTmaNiTmaTmaTmaTmaNiTmaTmaTmaNiMepNiTma,[0.66146227 0.26424001 0.07429772]
15,2,840.2521008403361,TmaTmaNiTmaNiNiTmaNiMepNiNiMepMepNiTmaNiNiTmaTmaTmaNiTmaNiTmaTmaNiMepTmaNiTmaTmaNiNiMepTmaNiNiNiNiNiNiNiNiTmaNiTmaTmaNiTmaMepNiTmaNiTmaNiNiNiTmaNiNiTmaTmaTmaNiMepNiTmaNiNiNi,[0.5087697  0.39635202 0.09487828]
16,2,840.2521008403361,NiTmaNiTmaNiNiTmaTmaNiTmaTmaTmaTmaMepMepNiMepNiTmaTmaTmaNiMepNiNiTmaNiTmaTmaTmaTmaNiNiNiNiTmaTmaNiTmaTmaNiTmaTmaNiNiNiTmaTmaMepTmaTmaTmaTmaMepNiTmaTmaTmaMepNiTmaNiTmaTmaNiNiTmaNiTmaTma,[0.65974938 0.25379442 0.08645621]
17,2,840.2521008403361,NiNiNiNiNiTmaNiNiMepTmaTmaMepNiTmaTmaTmaTmaTmaTmaMepNiTmaTmaTmaTmaNiNiNiNiNiNiTmaNiNiNiTmaTmaNiTmaNiMepTmaNiTmaTmaTmaTmaMepNiNiTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaNiMepNiTmaNiTmaNiTmaTma,[0.64714057 0.26569987 0.08715956]
18,2,840.2521008403361,MepNiTmaNiTmaTmaTmaTmaTmaNiTmaMepMepTmaNiNiNiNiNiNiTmaMepTmaTmaTmaNiNiNiNiNiMepTmaNiNiNiNiTmaTmaTmaTmaNiTmaNiTmaTmaNiMepTmaNiMepNiTmaTmaTmaTmaMepTmaNiMepTmaNiTmaMepNiTmaNiNiNiTmaNi,[0.56232828 0.30783739 0.12983433]
19,2,840.2521008403361,NiNiTmaNiMepNiTmaTmaNiNiTmaTmaTmaTmaNiTmaTmaNiNiTmaMepNiTmaTmaTmaNiTmaTmaMepNiNiTmaNiNiTmaNiNiNiMepTmaNiTmaNiTmaTmaNiTmaNiTmaTmaTmaNiNiTmaMepTmaNiTmaNiMepNiTmaTmaMepNiMepNiNiTmaTma,[0.59298465 0.30433099 0.10268437]
20,2,840.2521008403361,TmaNiMepTmaTmaTmaNiMepNiNiTmaTmaNiNiTmaTmaNiMepMepTmaTmaTmaNiNiNiMepTmaNiNiTmaMepMepTmaNiMepNiTmaTmaTmaNiNiTmaMepNiTmaNiNiNiTmaNiNiNiTmaTmaMepNiNiNiMepTmaTmaTmaNiNiNiTmaMepNiNiTma,[0.51642641 0.32459201 0.15898158]
21,2,840.2521008403361,MepNiNiTmaNiTmaTmaNiTmaMepNiTmaNiNiNiNiTmaTmaTmaTmaNiNiNiNiTmaTmaTmaNiNiNiNiTmaNiTmaTmaNiTmaTmaNiMepNiNiNiTmaTmaTmaNiMepNiNiTmaNiNiNiNiNiTmaTmaMepMepMepTmaNiTmaTmaNiTmaNiNiTma,[0.53837038 0.36840255 0.09322707]
22,2,840.2521008403361,TmaTmaTmaTmaNiTmaTmaTmaNiTmaNiNiNiTmaNiTmaTmaTmaNiTmaMepMepTmaNiMepTmaTmaNiNiNiNiTmaNiNiTmaMepTmaNiMepNiMepTmaNiNiNiNiNiMepTmaNiNiNiNiTmaTmaMepNiTmaTmaMepTmaNiTmaNiMepMepNiTmaNiTma,[0.54673365 0.30962107 0.14364528]
23,2,840.2521008403361,NiMepMepTmaNiMepNiNiNiTmaMepMepNiNiTmaNiNiNiTmaNiTmaMepTmaNiTmaNiTmaTmaMepNiMepTmaTmaNiNiTmaNiMepNiNiTmaTmaNiTmaMepNiNiMepNiNiNiNiNiTmaMepNiMepNiTmaNiTmaTmaMepTmaNiTmaNiTmaTmaTma,[0.4686115  0.34204491 0.18934359]
24,2,840.2521008403361,TmaMepNiTmaNiTmaNiTmaMepTmaNiNiNiMepMepNiMepNiTmaTmaNiTmaMepTmaTmaNiMepNiNiMepTmaNiNiMepMepNiNiNiNiNiNiNiTmaTmaMepTmaTmaTmaTmaTmaTmaNiTmaTmaNiTmaNiNiTmaTmaTmaMepNiTmaNiMepTmaNiNiNi,[0.51499588 0.31325117 0.17175295]
25,2,840.2521008403361,TmaTmaTmaTmaNiNiNiTmaTmaTmaNiNiNiTmaNiNiNiNiMepMepTmaNiNiNiNiNiMepTmaTmaNiNiTmaNiNiNiNiNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaNiNiNiMepNiMepNiTmaNiTmaNiMepNiTmaNiTmaNiNiNiMepMepTmaNi,[0.50732797 0.38454698 0.10812505]
26,2,840.2521008403361,TmaTmaNiTmaTmaNiTmaNiTmaNiTmaMepNiTmaTmaTmaNiTmaNiTmaNiTmaNiTmaTmaTmaNiNiNiNiNiTmaNiTmaNiNiTmaMepMepNiMepTmaMepNiNiTmaNiMepTmaNiNiNiNiNiTmaNiTmaTmaNiMepMepNiNiTmaTmaTmaTmaMepMepTma,[0.56232828 0.30783739 0.12983433]
27,2,840.2521008403361,TmaNiNiTmaTmaNiTmaNiNiNiTmaTmaNiNiNiNiNiMepMepNiNiMepTmaNiTmaNiNiTmaNiTmaNiTmaNiNiTmaTmaTmaNiTmaNiNiTmaNiTmaTmaTmaMepNiTmaNiMepNiTmaMepNiMepNiNiNiNiNiTmaNiTmaNiNiTmaTmaNiTma,[0.5087697  0.39635202 0.09487828]
28,2,840.2521008403361,TmaNiTmaTmaTmaTmaNiTmaTmaTmaMepTmaTmaNiNiTmaTmaMepTmaNiNiMepTmaNiTmaTmaNiTmaNiNiTmaNiTmaTmaNiTmaTmaNiNiNiTmaTmaTmaTmaNiTmaNiNiTmaNiTmaTmaNiNiNiTmaTmaMepNiNiTmaNiTmaMepTmaTmaMepMepNiNi,[0.64714057 0.26569987 0.08715956]
29,2,840.2521008403361,TmaTmaNiNiNiNiTmaTmaTmaTmaTmaNiTmaNiNiTmaTmaMepTmaNiTmaTmaTmaTmaTmaTmaTmaNiNiMepTmaTmaTmaNiNiTmaNiNiTmaTmaMepTmaTmaNiNiNiNiNiNiTmaNiTmaNiTmaTmaTmaMepNiTmaTmaNiNiMepTmaNiTmaTmaNiNiNi,[0.65053719 0.28687921 0.06258359]
30,2,840.2521008403361,NiTmaTmaTmaTmaTmaTmaNiNiTmaMepTmaNiNiNiNiNiNiNiTmaNiTmaNiTmaTmaNiTmaTmaNiMepTmaNiTmaTmaNiNiTmaMepTmaNiMepTmaTmaMepNiTmaMepTmaNiMepTmaNiTmaTmaTmaMepNiNiMepMepNiNiNiNiNiNiMepNiNiNi,[0.51786491 0.33599604 0.14613905]
31,2,840.2521008403361,TmaNiTmaNiTmaTmaTmaMepNiNiTmaNiTmaNiTmaNiMepNiNiTmaNiTmaTmaNiNiMepMepNiTmaNiTmaNiTmaTmaTmaTmaTmaMepTmaTmaTmaMepMepMepTmaTmaMepNiTmaNiNiMepTmaMepNiTmaTmaNiNiMepMepNiMepNiMepNiNiTmaNiTma,[0.54081078 0.2654313  0.19375792]
32,2,840.2521008403361,NiNiTmaNiNiTmaNiMepTmaTmaNiNiTmaTmaTmaNiTmaTmaNiTmaNiNiMepMepMepMepNiTmaTmaTmaTmaNiMepMepTmaNiTmaTmaTmaTmaTmaNiTmaMepTmaMepTmaNiTmaNiNiMepTmaNiTmaNiNiNiTmaMepTmaTmaTmaMepNiTmaTmaTmaNiTma,[0.61316124 0.23694005 0.14989871]
33,2,840.2521008403361,MepTmaTmaNiTmaNiTmaTmaNiNiTmaNiTmaTmaTmaMepNiTmaNiMepNiMepTmaTmaNiNiTmaNiTmaTmaTmaNiNiNiNiNiTmaMepTmaTmaNiTmaNiTmaNiTmaMepNiNiMepTmaNiTmaTmaTmaNiTmaTmaTmaTmaNiTmaTmaTmaTmaTmaMepTmaNiTma,[0.65804533 0.24340279 0.09855189]
34,2,840.2521008403361,NiTmaMepMepNiTmaMepNiNiNiTmaMepNiTmaTmaTmaTmaNiNiMepMepTmaTmaNiMepNiTmaMepNiNiNiTmaNiTmaTmaTmaTmaNiTmaTmaNiTmaTmaTmaTmaNiNiTmaTmaTmaTmaNiMepNiMepTmaTmaTmaTmaMepTmaNiMepTmaMepTmaNiNiTmaNi,[0.59844402 0.23826063 0.16329535]
35,2,840.2521008403361,NiNiMepTmaTmaNiTmaTmaNiNiTmaNiMepNiMepNiNiTmaTmaTmaMepNiTmaTmaMepMepTmaNiNiTmaNiNiTmaMepNiNiNiMepNiNiTmaNiNiMepTmaNiMepMepTmaTmaTmaNiNiTmaMepTmaTmaNiNiTmaNiNiNiTmaNiNiNiTmaNiTma,[0.48659676 0.35162083 0.16178242]
